persona,topic,engine,planned_book_count,brand_spread,canonical_txt_present,story_atoms_present,thesis_topic_overlay,predicted_bind_status,predicted_acceptance_ceiling,tuple_viability_status,tuple_viability_errors,tuple_viability_error_codes
first_responders,social_anxiety,false_alarm,3,2,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,anxiety,false_alarm,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,compassion_fatigue,watcher,3,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,social_anxiety,shame,3,2,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,grief,watcher,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,overthinking,false_alarm,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_z_student,anxiety,grief,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
first_responders,overthinking,spiral,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,anxiety,comparison,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
first_responders,anxiety,spiral,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,anxiety,grief,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,anxiety,shame,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,anxiety,watcher,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,anxiety,overwhelm,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
first_responders,overthinking,false_alarm,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,anxiety,comparison,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,grief,grief,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,anxiety,shame,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_z_student,anxiety,watcher,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
first_responders,social_anxiety,comparison,3,2,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,anxiety,false_alarm,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
first_responders,overthinking,watcher,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,compassion_fatigue,grief,3,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,anxiety,overwhelm,3,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,compassion_fatigue,overwhelm,3,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,overthinking,spiral,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_z_student,anxiety,spiral,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_z_student,overthinking,watcher,3,3,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_z_student,sleep_anxiety,spiral,2,2,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_z_student,burnout,overwhelm,2,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_z_student,overthinking,overwhelm,2,2,False,False,True,UNKNOWN,likely-hard-fail (no atom bank at all; InsufficientVariantsError / renderer skip likely),FAIL,NO_BINDING: persona=gen_z_student topic=overthinking engine=overwhelm,NO_BINDING
gen_z_student,overthinking,shame,2,2,False,False,True,UNKNOWN,likely-hard-fail (no atom bank at all; InsufficientVariantsError / renderer skip likely),FAIL,NO_BINDING: persona=gen_z_student topic=overthinking engine=shame,NO_BINDING
gen_z_student,overthinking,comparison,2,2,False,False,True,UNKNOWN,likely-hard-fail (no atom bank at all; InsufficientVariantsError / renderer skip likely),FAIL,NO_BINDING: persona=gen_z_student topic=overthinking engine=comparison,NO_BINDING
nyc_executives,anxiety,spiral,2,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,burnout,watcher,2,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_z_student,burnout,grief,2,2,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
first_responders,financial_stress,spiral,2,2,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,financial_stress,shame,2,2,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,overthinking,grief,2,2,False,False,True,UNKNOWN,likely-hard-fail (no atom bank at all; InsufficientVariantsError / renderer skip likely),FAIL,NO_BINDING: persona=gen_z_student topic=overthinking engine=grief,NO_BINDING
gen_z_student,sleep_anxiety,overwhelm,2,2,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
first_responders,financial_stress,overwhelm,2,2,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
educators,anxiety,overwhelm,2,2,True,True,True,BOUND,authored-candidate-possible (Layer 2+ reachable; NOT guaranteed — see healthcare_rns x burnout 43006 precedent),PASS,,
gen_z_student,sleep_anxiety,false_alarm,2,2,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
working_parents,somatic_healing,false_alarm,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=somatic_healing engine=false_alarm,NO_BINDING
corporate_managers,somatic_healing,grief,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=somatic_healing engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
corporate_managers,somatic_healing,false_alarm,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=somatic_healing engine=false_alarm;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
working_parents,somatic_healing,shame,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=somatic_healing engine=shame,NO_BINDING
working_parents,somatic_healing,comparison,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=somatic_healing engine=comparison,NO_BINDING
corporate_managers,somatic_healing,spiral,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=somatic_healing engine=spiral;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
working_parents,somatic_healing,grief,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=somatic_healing engine=grief,NO_BINDING
corporate_managers,somatic_healing,shame,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=somatic_healing engine=shame;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
corporate_managers,compassion_fatigue,false_alarm,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=compassion_fatigue engine=false_alarm;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
corporate_managers,somatic_healing,comparison,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=somatic_healing engine=comparison;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
working_parents,somatic_healing,spiral,1,1,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=somatic_healing engine=spiral,NO_BINDING
